layer,row,column,ISEG,IREACH,RCHLEN,STRTOP,SLOPE,STRTHICK,STRHC1,cellid,x,y,ICALC,OUTSEG,IUPSEG,IPRIOR,ROUGHCH,SWSID
1,275,106,135,16,654,103.787,6.95E-03,2.00E+00,5,49426,6466287.1,1888623.6,1,136,0,0,0.035,#N/A
1,276,106,135,17,346.4,102.441,6.95E-03,2.00E+00,5,49606,6466458.1,1888153.8,1,136,0,0,0.035,#N/A
1,276,107,135,18,500.6,101.094,6.95E-03,2.00E+00,5,49607,6466928,1888324.8,1,136,0,0,0.035,#N/A
1,276,108,135,19,341,99.748,6.95E-03,2.00E+00,5,49608,6467397.8,1888495.8,1,136,0,0,0.035,#N/A
1,277,108,135,20,500.9,98.401,6.95E-03,2.00E+00,5,49788,6467568.8,1888025.9,1,136,0,0,0.035,#N/A
1,278,108,135,21,500.9,96.103,6.95E-03,2.00E+00,5,49968,6467739.9,1887556.1,1,136,0,0,0.035,#N/A
1,279,108,135,22,500.9,88.469,6.95E-03,2.00E+00,5,50148,6467910.9,1887086.3,1,136,0,0,0.035,#N/A
1,280,108,135,23,500.9,86.336,6.95E-03,2.00E+00,5,50328,6468081.9,1886616.4,1,136,0,0,0.035,#N/A
1,281,108,135,24,500.8,84.5,6.95E-03,2.00E+00,5,50508,6468252.9,1886146.6,1,136,0,0,0.035,#N/A
1,282,108,135,25,408.1,82.656,6.95E-03,2.00E+00,5,50688,6468423.9,1885676.7,1,136,0,0,0.035,#N/A
1,282,108,136,1,93.6,81.091,5.30E-03,2.00E+00,5,50688,6468423.9,1885676.7,1,138,0,0,0.035,#N/A
1,283,108,136,2,507.9,79.526,5.30E-03,2.00E+00,5,50868,6468594.9,1885206.9,1,138,0,0,0.035,#N/A
1,284,108,136,3,513.2,77.103,5.30E-03,2.00E+00,5,51048,6468765.9,1884737,1,138,0,0,0.035,#N/A
1,285,108,136,4,33,74.739,5.30E-03,2.00E+00,5,51228,6468936.9,1884267.2,1,138,0,0,0.035,#N/A
1,285,109,136,5,489.1,72.37,5.30E-03,2.00E+00,5,51229,6469406.8,1884438.2,1,138,0,0,0.035,#N/A
1,286,109,136,6,509.1,71.311,5.30E-03,2.00E+00,5,51409,6469577.8,1883968.3,1,138,0,0,0.035,#N/A
1,287,109,136,7,280.5,69.227,5.30E-03,2.00E+00,5,51589,6469748.8,1883498.5,1,138,0,0,0.035,#N/A
1,287,106,137,1,14.2,78.814,7.01E-03,2.00E+00,5,51586,6468339.2,1882985.5,1,138,0,0,0.035,#N/A
1,287,107,137,2,504.9,76.804,7.01E-03,2.00E+00,5,51587,6468809.1,1883156.5,1,138,0,0,0.035,#N/A
1,287,108,137,3,506,73.737,7.01E-03,2.00E+00,5,51588,6469278.9,1883327.5,1,138,0,0,0.035,#N/A
1,287,109,137,4,288.1,70.669,7.01E-03,2.00E+00,5,51589,6469748.8,1883498.5,1,138,0,0,0.035,#N/A
1,287,109,138,1,216.4,67.601,3.98E-03,2.00E+00,5,51589,6469748.8,1883498.5,1,140,0,0,0.035,#N/A
1,287,110,138,2,502.8,64.463,3.98E-03,2.00E+00,5,51590,6470218.6,1883669.5,1,140,0,0,0.035,#N/A
1,287,111,138,3,511.3,63.312,3.98E-03,2.00E+00,5,51591,6470688.5,1883840.5,1,140,0,0,0.035,#N/A
1,287,112,138,4,209.5,62.162,3.98E-03,2.00E+00,5,51592,6471158.3,1884011.5,1,140,0,0,0.035,#N/A
1,288,112,138,5,350.9,61.012,3.98E-03,2.00E+00,5,51772,6471329.3,1883541.7,1,140,0,0,0.035,#N/A
1,288,113,138,6,655.6,59.862,3.98E-03,2.00E+00,5,51773,6471799.2,1883712.7,1,140,0,0,0.035,#N/A
1,288,114,138,7,126.9,58.499,3.98E-03,2.00E+00,5,51774,6472269,1883883.7,1,140,0,0,0.035,#N/A
1,289,114,138,8,378.6,57.008,3.98E-03,2.00E+00,5,51954,6472440,1883413.8,1,140,0,0,0.035,#N/A
1,289,115,138,9,513.4,55.341,3.98E-03,2.00E+00,5,51955,6472909.9,1883584.9,1,140,0,0,0.035,#N/A
1,290,115,138,10,413.7,53.674,3.98E-03,2.00E+00,5,52135,6473080.9,1883115,1,140,0,0,0.035,#N/A
1,290,116,138,11,407.2,51.745,3.98E-03,2.00E+00,5,52136,6473550.7,1883286,1,140,0,0,0.035,#N/A
1,291,116,138,12,329.7,50.715,3.98E-03,2.00E+00,5,52316,6473721.8,1882816.2,1,140,0,0,0.035,#N/A
1,291,117,138,13,535.7,49.532,3.98E-03,2.00E+00,5,52317,6474191.6,1882987.2,1,140,0,0,0.035,#N/A
1,291,118,138,14,533.2,47.434,3.98E-03,2.00E+00,5,52318,6474661.4,1883158.2,1,140,0,0,0.035,#N/A
1,292,118,138,15,179.4,46.034,3.98E-03,2.00E+00,5,52498,6474832.5,1882688.3,1,140,0,0,0.035,#N/A
1,292,119,138,16,14.3,44.634,3.98E-03,2.00E+00,5,52499,6475302.3,1882859.4,1,140,0,0,0.035,#N/A
1,290,119,139,1,82.5,55.26,3.71E-03,2.00E+00,5,52139,6474960.3,1883799.1,1,140,0,0,0.035,#N/A
1,290,120,139,2,155,54.46,3.71E-03,2.00E+00,5,52140,6475430.1,1883970.1,1,140,0,0,0.035,#N/A
1,291,120,139,3,535.5,53.661,3.71E-03,2.00E+00,5,52320,6475601.1,1883500.2,1,140,0,0,0.035,#N/A
1,292,120,139,4,83.7,52.861,3.71E-03,2.00E+00,5,52500,6475772.1,1883030.4,1,140,0,0,0.035,#N/A
1,292,119,139,5,533.5,51.249,3.71E-03,2.00E+00,5,52499,6475302.3,1882859.4,1,140,0,0,0.035,#N/A
1,292,119,140,1,555.7,43.234,6.38E-03,2.00E+00,5,52499,6475302.3,1882859.4,1,141,0,0,0.035,#N/A
1,293,119,140,2,67.4,41.655,6.38E-03,2.00E+00,5,52679,6475473.3,1882389.5,1,141,0,0,0.035,#N/A
1,293,120,140,3,682.2,38.585,6.38E-03,2.00E+00,5,52680,6475943.2,1882560.5,1,141,0,0,0.035,#N/A
1,294,120,140,4,73,37.681,6.38E-03,2.00E+00,5,52860,6476114.2,1882090.7,1,141,0,0,0.035,#N/A
1,294,121,140,5,642.2,35.173,6.38E-03,2.00E+00,5,52861,6476584,1882261.7,1,141,0,0,0.035,#N/A
1,294,122,140,6,135.8,33.804,6.38E-03,2.00E+00,5,52862,6477053.9,1882432.7,1,141,0,0,0.035,#N/A
1,295,122,140,7,553.1,30.4,6.38E-03,2.00E+00,5,53042,6477224.9,1881962.9,1,141,0,0,0.035,#N/A
1,296,122,140,8,308.9,26.997,6.38E-03,2.00E+00,5,53222,6477395.9,1881493,1,141,0,0,0.035,#N/A
1,296,123,140,9,547.4,24.439,6.38E-03,2.00E+00,5,53223,6477865.7,1881664,1,141,0,0,0.035,#N/A
1,297,123,140,10,33,21.88,6.38E-03,2.00E+00,5,53403,6478036.7,1881194.2,1,141,0,0,0.035,#N/A
1,297,124,140,11,300.9,21.1,6.38E-03,2.00E+00,5,53404,6478506.6,1881365.2,1,141,0,0,0.035,#N/A
1,297,124,141,1,233.1,19.281,4.17E-03,2.00E+00,5,53404,6478506.6,1881365.2,1,142,0,0,0.035,#N/A
1,297,125,141,2,236.3,17.463,4.17E-03,2.00E+00,5,53405,6478976.4,1881536.2,1,142,0,0,0.035,#N/A
1,296,125,141,3,340.2,15.644,4.17E-03,2.00E+00,5,53225,6478805.4,1882006,1,142,0,0,0.035,#N/A
1,296,126,141,4,556.7,12.901,4.17E-03,2.00E+00,5,53226,6479275.3,1882177,1,142,0,0,0.035,#N/A
1,297,126,141,5,269.9,12.006,4.17E-03,2.00E+00,5,53406,6479446.3,1881707.2,1,142,0,0,0.035,#N/A
1,297,127,141,6,74.7,11.111,4.17E-03,2.00E+00,5,53407,6479916.1,1881878.2,1,142,0,0,0.035,#N/A
1,297,126,141,7,215.6,10.216,4.17E-03,2.00E+00,5,53406,6479446.3,1881707.2,1,142,0,0,0.035,#N/A
1,298,126,141,8,569.8,9.321,4.17E-03,2.00E+00,5,53586,6479617.3,1881237.4,1,142,0,0,0.035,#N/A
1,299,126,141,9,445.9,8.426,4.17E-03,2.00E+00,5,53766,6479788.3,1880767.5,1,142,0,0,0.035,#N/A
1,299,126,142,1,81.4,7.531,1.12E-03,2.00E+00,0.1,53766,6479788.3,1880767.5,1,144,0,0,0.035,#N/A
1,300,126,142,2,508,7.088,1.12E-03,2.00E+00,0.1,53946,6479959.3,1880297.7,1,144,0,0,0.035,#N/A
1,301,126,142,3,236.1,6.644,1.12E-03,2.00E+00,0.1,54126,6480130.3,1879827.8,1,144,0,0,0.035,#N/A
1,301,127,142,4,270.4,6.2,1.12E-03,2.00E+00,0.1,54127,6480600.2,1879998.8,1,144,0,0,0.035,#N/A
1,302,126,142,5,511.1,5.756,1.12E-03,2.00E+00,0.1,54306,6480301.3,1879358,1,144,0,0,0.035,#N/A
1,303,126,142,6,502.6,5.313,1.12E-03,2.00E+00,0.1,54486,6480472.3,1878888.1,1,144,0,0,0.035,#N/A
1,304,126,142,7,509.1,4.869,1.12E-03,2.00E+00,0.1,54666,6480643.3,1878418.3,1,144,0,0,0.035,#N/A
1,305,126,142,8,405.6,4.425,1.12E-03,2.00E+00,0.1,54846,6480814.4,1877948.4,1,144,0,0,0.035,#N/A
1,306,124,143,1,397.1,6.644,1.43E-03,2.00E+00,0.05,55024,6480045.7,1877136.6,1,144,0,0,0.035,#N/A
1,306,125,143,2,797.3,6.2,1.43E-03,2.00E+00,0.05,55025,6480515.5,1877307.6,1,144,0,0,0.035,#N/A
1,306,126,143,3,43.2,5.756,1.43E-03,2.00E+00,0.05,55026,6480985.4,1877478.6,1,144,0,0,0.035,#N/A
1,305,126,143,4,405.6,5.313,1.43E-03,2.00E+00,0.05,54846,6480814.4,1877948.4,1,144,0,0,0.035,#N/A
1,306,126,143,5,31.6,4.869,1.43E-03,2.00E+00,0.05,55026,6480985.4,1877478.6,1,144,0,0,0.035,#N/A
1,305,126,143,6,154.9,4.425,1.43E-03,2.00E+00,0.05,54846,6480814.4,1877948.4,1,144,0,0,0.035,#N/A
1,305,126,144,1,33.2,3.981,1.55E-03,2.00E+00,0.1,54846,6480814.4,1877948.4,1,149,0,0,0.035,#N/A
1,305,127,144,2,142.3,3.538,1.55E-03,2.00E+00,0.1,54847,6481284.2,1878119.4,1,149,0,0,0.035,#N/A
1,306,127,144,3,501.6,3.094,1.55E-03,2.00E+00,0.1,55027,6481455.2,1877649.6,1,149,0,0,0.035,#N/A
1,306,128,144,4,256.6,2.65,1.55E-03,2.00E+00,0.1,55028,6481925.1,1877820.6,1,149,0,0,0.035,#N/A
1,307,128,144,5,451.5,2.206,1.55E-03,2.00E+00,0.1,55208,6482096.1,1877350.8,1,149,0,0,0.035,#N/A
1,282,149,145,1,621.1,112.346,1.15E-02,2.00E+00,3.544,50729,6487687.6,1892688.1,1,146,0,0,0.035,#N/A
1,282,148,145,2,479.2,97.994,1.15E-02,2.00E+00,3.544,50728,6487217.7,1892517.1,1,146,0,0,0.035,#N/A
1,283,148,145,3,275.7,93.711,1.15E-02,2.00E+00,3.544,50908,6487388.8,1892047.3,1,146,0,0,0.035,#N/A
1,283,147,145,4,257,89.428,1.15E-02,2.00E+00,3.544,50907,6486918.9,1891876.3,1,146,0,0,0.035,#N/A
1,284,147,145,5,639.3,85.487,1.15E-02,2.00E+00,3.544,51087,6487089.9,1891406.4,1,146,0,0,0.035,#N/A
1,284,146,145,6,149.3,80.685,1.15E-02,2.00E+00,3.544,51086,6486620.1,1891235.4,1,146,0,0,0.035,#N/A
1,285,146,145,7,532.8,77.661,1.15E-02,2.00E+00,3.544,51266,6486791.1,1890765.6,1,146,0,0,0.035,#N/A
1,286,146,145,8,432.1,73.804,1.15E-02,2.00E+00,3.544,51446,6486962.1,1890295.7,1,146,0,0,0.035,#N/A
1,286,145,145,9,349.4,70.357,1.15E-02,2.00E+00,3.544,51445,6486492.2,1890124.7,1,146,0,0,0.035,#N/A
1,287,145,145,10,373,67.516,1.15E-02,2.00E+00,3.544,51625,6486663.3,1889654.9,1,146,0,0,0.035,#N/A
1,287,144,145,11,342,64.674,1.15E-02,2.00E+00,3.544,51624,6486193.4,1889483.8,1,146,0,0,0.035,#N/A
1,288,144,145,12,281.9,61.832,1.15E-02,2.00E+00,3.544,51804,6486364.4,1889014,1,146,0,0,0.035,#N/A
1,288,143,145,13,462.8,58.99,1.15E-02,2.00E+00,3.544,51803,6485894.6,1888843,1,146,0,0,0.035,#N/A
1,289,143,145,14,7.6,56.148,1.15E-02,2.00E+00,3.544,51983,6486065.6,1888373.1,1,146,0,0,0.035,#N/A
1,289,143,146,1,533.3,55.017,4.42E-03,2.00E+00,3.544,51983,6486065.6,1888373.1,1,148,0,0,0.035,#N/A
1,290,143,146,2,317.3,54.266,4.42E-03,2.00E+00,3.544,52163,6486236.6,1887903.3,1,148,0,0,0.035,#N/A
1,290,142,146,3,242.2,51.629,4.42E-03,2.00E+00,3.544,52162,6485766.7,1887732.3,1,148,0,0,0.035,#N/A
1,291,142,146,4,534.4,49.632,4.42E-03,2.00E+00,3.544,52342,6485937.8,1887262.4,1,148,0,0,0.035,#N/A
1,292,142,146,5,380.2,48.99,4.42E-03,2.00E+00,3.544,52522,6486108.8,1886792.6,1,148,0,0,0.035,#N/A
1,292,141,146,6,426.3,48.886,4.42E-03,2.00E+00,3.544,52521,6485638.9,1886621.6,1,148,0,0,0.035,#N/A
1,293,141,146,7,134.9,48.248,4.42E-03,2.00E+00,3.544,52701,6485809.9,1886151.7,1,148,0,0,0.035,#N/A
1,293,140,146,8,538.2,47.04,4.42E-03,2.00E+00,3.544,52700,6485340.1,1885980.7,1,148,0,0,0.035,#N/A
1,293,139,146,9,548.6,45.025,4.42E-03,2.00E+00,3.544,52699,6484870.2,1885809.7,1,148,0,0,0.035,#N/A
1,293,138,146,10,50.9,42.142,4.42E-03,2.00E+00,3.544,52698,6484400.4,1885638.7,1,148,0,0,0.035,#N/A
1,294,138,146,11,513.8,39.638,4.42E-03,2.00E+00,3.544,52878,6484571.4,1885168.9,1,148,0,0,0.035,#N/A
1,294,137,146,12,535,34.471,4.42E-03,2.00E+00,3.544,52877,6484101.6,1884997.8,1,148,0,0,0.035,#N/A
1,294,136,146,13,158.3,34.127,4.42E-03,2.00E+00,3.544,52876,6483631.7,1884826.8,1,148,0,0,0.035,#N/A
1,295,136,146,14,604.1,29.014,4.42E-03,2.00E+00,3.544,53056,6483802.7,1884357,1,148,0,0,0.035,#N/A
1,296,136,146,15,263.2,27.284,4.42E-03,2.00E+00,3.544,53236,6483973.7,1883887.1,1,148,0,0,0.035,#N/A
1,296,135,146,16,357.8,26.513,4.42E-03,2.00E+00,3.544,53235,6483503.9,1883716.1,1,148,0,0,0.035,#N/A
1,297,135,146,17,370.9,24.72,4.42E-03,2.00E+00,3.544,53415,6483674.9,1883246.3,1,148,0,0,0.035,#N/A
1,297,134,146,18,357.2,24.107,4.42E-03,2.00E+00,3.544,53414,6483205,1883075.3,1,148,0,0,0.035,#N/A
1,298,134,146,19,318.6,21.419,4.42E-03,2.00E+00,3.544,53594,6483376.1,1882605.4,1,148,0,0,0.035,#N/A
1,298,133,146,20,617.5,20.642,4.42E-03,2.00E+00,3.544,53593,6482906.2,1882434.4,1,148,0,0,0.035,#N/A
1,299,133,146,21,28.6,19.865,4.42E-03,2.00E+00,3.544,53773,6483077.2,1881964.6,1,148,0,0,0.035,#N/A
1,299,132,146,22,542.8,18.505,4.42E-03,2.00E+00,3.544,53772,6482607.4,1881793.6,1,148,0,0,0.035,#N/A
1,300,132,146,23,521.6,17.885,4.42E-03,2.00E+00,3.544,53952,6482778.4,1881323.7,1,148,0,0,0.035,#N/A
1,301,132,146,24,567.9,16.427,4.42E-03,2.00E+00,3.544,54132,6482949.4,1880853.9,1,148,0,0,0.035,#N/A
1,302,132,146,25,511.8,14.969,4.42E-03,2.00E+00,3.544,54312,6483120.4,1880384,1,148,0,0,0.035,#N/A
1,303,132,146,26,146.8,12.662,4.42E-03,2.00E+00,3.544,54492,6483291.4,1879914.2,1,148,0,0,0.035,#N/A
1,303,131,146,27,504.9,10.874,4.42E-03,2.00E+00,3.544,54491,6482821.6,1879743.2,1,148,0,0,0.035,#N/A
1,304,131,146,28,164.9,8.881,4.42E-03,2.00E+00,3.544,54671,6482992.6,1879273.3,1,148,0,0,0.035,#N/A
1,297,148,147,1,285.7,104.208,8.24E-03,2.00E+00,3.544,53428,6489782.9,1885469.4,1,148,0,0,0.035,#N/A
1,298,148,147,2,357,97.904,8.24E-03,2.00E+00,3.544,53608,6489953.9,1884999.6,1,148,0,0,0.035,#N/A
1,298,147,147,3,412.1,87.269,8.24E-03,2.00E+00,3.544,53607,6489484.1,1884828.6,1,148,0,0,0.035,#N/A
1,299,147,147,4,298.4,85.535,8.24E-03,2.00E+00,3.544,53787,6489655.1,1884358.7,1,148,0,0,0.035,#N/A
1,299,146,147,5,613.3,80.977,8.24E-03,2.00E+00,3.544,53786,6489185.2,1884187.7,1,148,0,0,0.035,#N/A
1,300,146,147,6,445,76.324,8.24E-03,2.00E+00,3.544,53966,6489356.2,1883717.9,1,148,0,0,0.035,#N/A
1,300,145,147,7,207.9,71.21,8.24E-03,2.00E+00,3.544,53965,6488886.4,1883546.9,1,148,0,0,0.035,#N/A
1,301,145,147,8,564.4,67.415,8.24E-03,2.00E+00,3.544,54145,6489057.4,1883077,1,148,0,0,0.035,#N/A
1,302,145,147,9,297,60.247,8.24E-03,2.00E+00,3.544,54325,6489228.4,1882607.2,1,148,0,0,0.035,#N/A
1,302,144,147,10,549,57.482,8.24E-03,2.00E+00,3.544,54324,6488758.6,1882436.1,1,148,0,0,0.035,#N/A
1,302,143,147,11,515.9,55.595,8.24E-03,2.00E+00,3.544,54323,6488288.7,1882265.1,1,148,0,0,0.035,#N/A
1,302,142,147,12,302.2,51.372,8.24E-03,2.00E+00,3.544,54322,6487818.9,1882094.1,1,148,0,0,0.035,#N/A
1,303,142,147,13,183.7,49.851,8.24E-03,2.00E+00,3.544,54502,6487989.9,1881624.3,1,148,0,0,0.035,#N/A
1,302,142,147,14,93.8,48.33,8.24E-03,2.00E+00,3.544,54322,6487818.9,1882094.1,1,148,0,0,0.035,#N/A
1,302,141,147,15,555.6,46.223,8.24E-03,2.00E+00,3.544,54321,6487349,1881923.1,1,148,0,0,0.035,#N/A
1,302,140,147,16,180.3,41.939,8.24E-03,2.00E+00,3.544,54320,6486879.2,1881752.1,1,148,0,0,0.035,#N/A
1,303,140,147,17,575.8,39.639,8.24E-03,2.00E+00,3.544,54500,6487050.2,1881282.3,1,148,0,0,0.035,#N/A
1,303,139,147,18,364.6,37.576,8.24E-03,2.00E+00,3.544,54499,6486580.3,1881111.3,1,148,0,0,0.035,#N/A
1,304,139,147,19,188.9,35.513,8.24E-03,2.00E+00,3.544,54679,6486751.3,1880641.4,1,148,0,0,0.035,#N/A
1,304,138,147,20,570.4,34.804,8.24E-03,2.00E+00,3.544,54678,6486281.5,1880470.4,1,148,0,0,0.035,#N/A
1,304,137,147,21,177.6,30.941,8.24E-03,2.00E+00,3.544,54677,6485811.7,1880299.4,1,148,0,0,0.035,#N/A
1,303,137,147,22,511.9,30.191,8.24E-03,2.00E+00,3.544,54497,6485640.6,1880769.2,1,148,0,0,0.035,#N/A
1,304,137,147,23,56.5,26.116,8.24E-03,2.00E+00,3.544,54677,6485811.7,1880299.4,1,148,0,0,0.035,#N/A
1,304,136,147,24,537.3,25.457,8.24E-03,2.00E+00,3.544,54676,6485341.8,1880128.4,1,148,0,0,0.035,#N/A
1,304,135,147,25,514.6,21.944,8.24E-03,2.00E+00,3.544,54675,6484872,1879957.4,1,148,0,0,0.035,#N/A
1,304,134,147,26,525.9,20.596,8.24E-03,2.00E+00,3.544,54674,6484402.1,1879786.4,1,148,0,0,0.035,#N/A
1,304,133,147,27,543.5,17.171,8.24E-03,2.00E+00,3.544,54673,6483932.3,1879615.3,1,148,0,0,0.035,#N/A
1,304,132,147,28,646.2,15.23,8.24E-03,2.00E+00,3.544,54672,6483462.4,1879444.3,1,148,0,0,0.035,#N/A
1,303,132,147,29,321.1,12.914,8.24E-03,2.00E+00,3.544,54492,6483291.4,1879914.2,1,148,0,0,0.035,#N/A
1,303,131,147,30,50.5,11.264,8.24E-03,2.00E+00,3.544,54491,6482821.6,1879743.2,1,148,0,0,0.035,#N/A
1,304,131,147,31,261.4,10.041,8.24E-03,2.00E+00,3.544,54671,6482992.6,1879273.3,1,148,0,0,0.035,#N/A
1,304,131,148,1,431.2,8.09,2.23E-03,2.00E+00,3.544,54671,6482992.6,1879273.3,1,149,0,0,0.035,#N/A
1,305,131,148,2,30,7.299,2.23E-03,2.00E+00,3.544,54851,6483163.6,1878803.5,1,149,0,0,0.035,#N/A
1,304,130,148,3,206.2,6.508,2.23E-03,2.00E+00,3.544,54670,6482522.7,1879102.3,1,149,0,0,0.035,#N/A
1,305,130,148,4,554.5,5.717,2.23E-03,2.00E+00,3.544,54850,6482693.7,1878632.5,1,149,0,0,0.035,#N/A
1,306,130,148,5,143.4,4.926,2.23E-03,2.00E+00,3.544,55030,6482864.8,1878162.6,1,149,0,0,0.035,#N/A
1,306,129,148,6,476.5,4.135,2.23E-03,2.00E+00,3.544,55029,6482394.9,1877991.6,1,149,0,0,0.035,#N/A
1,307,129,148,7,696.7,3.344,2.23E-03,2.00E+00,3.544,55209,6482565.9,1877521.8,1,149,0,0,0.035,#N/A
1,307,128,148,8,321.9,2.553,2.23E-03,2.00E+00,3.544,55208,6482096.1,1877350.8,1,149,0,0,0.035,#N/A
1,307,128,149,1,81.7,1.763,1.54E-03,2.00E+00,0.1,55208,6482096.1,1877350.8,1,150,0,0,0.035,#N/A
1,308,128,149,2,526.8,1.319,1.54E-03,2.00E+00,0.1,55388,6482267.1,1876880.9,1,150,0,0,0.035,#N/A
1,309,128,149,3,182.6,0.875,1.54E-03,2.00E+00,0.1,55568,6482438.1,1876411.1,1,150,0,0,0.035,#N/A
1,309,127,149,4,601.8,0.431,1.54E-03,2.00E+00,0.1,55567,6481968.2,1876240.1,1,150,0,0,0.035,#N/A
1,310,127,149,5,41.3,-0.013,1.54E-03,2.00E+00,0.1,55747,6482139.3,1875770.2,1,150,0,0,0.035,#N/A
1,310,126,149,6,441.3,-0.456,1.54E-03,2.00E+00,0.1,55746,6481669.4,1875599.2,1,150,0,0,0.035,#N/A
1,310,127,149,7,98.9,-0.9,1.54E-03,2.00E+00,0.1,55747,6482139.3,1875770.2,1,150,0,0,0.035,#N/A
1,311,127,149,8,190.6,-1.344,1.54E-03,2.00E+00,0.1,55927,6482310.3,1875300.4,1,150,0,0,0.035,#N/A
1,311,126,149,9,356.2,-1.788,1.54E-03,2.00E+00,0.1,55926,6481840.4,1875129.3,1,150,0,0,0.035,#N/A
1,311,126,150,1,88.9,-2.231,8.06E-04,2.00E+00,0.1,55926,6481840.4,1875129.3,1,158,0,0,0.035,#N/A
1,312,126,150,2,244.6,-2.675,8.06E-04,2.00E+00,0.1,56106,6482011.4,1874659.5,1,158,0,0,0.035,#N/A
1,312,125,150,3,514.8,-3.119,8.06E-04,2.00E+00,0.1,56105,6481541.6,1874488.5,1,158,0,0,0.035,#N/A
1,313,125,150,4,164.6,-3.563,8.06E-04,2.00E+00,0.1,56285,6481712.6,1874018.6,1,158,0,0,0.035,#N/A
1,313,124,150,5,599.5,-4.006,8.06E-04,2.00E+00,0.1,56284,6481242.7,1873847.6,1,158,0,0,0.035,#N/A
1,313,123,150,6,151.2,-4.45,8.06E-04,2.00E+00,0.1,56283,6480772.9,1873676.6,1,158,0,0,0.035,#N/A
1,314,123,150,7,431.6,-4.894,8.06E-04,2.00E+00,0.1,56463,6480943.9,1873206.8,1,158,0,0,0.035,#N/A
1,314,122,150,8,359,-5.338,8.06E-04,2.00E+00,0.1,56462,6480474.1,1873035.8,1,158,0,0,0.035,#N/A
1,315,122,150,9,517,-5.781,8.06E-04,2.00E+00,0.1,56642,6480645.1,1872565.9,1,158,0,0,0.035,#N/A
1,316,122,150,10,709.5,-6.225,8.06E-04,2.00E+00,0.1,56822,6480816.1,1872096.1,1,158,0,0,0.035,#N/A
1,315,122,150,11,13.1,-6.669,8.06E-04,2.00E+00,0.1,56642,6480645.1,1872565.9,1,158,0,0,0.035,#N/A
1,315,123,150,12,886.1,-7.113,8.06E-04,2.00E+00,0.1,56643,6481114.9,1872736.9,1,158,0,0,0.035,#N/A
1,316,123,150,13,502.6,-7.556,8.06E-04,2.00E+00,0.1,56823,6481285.9,1872267.1,1,158,0,0,0.035,#N/A
1,317,123,150,14,513.9,-8,8.06E-04,2.00E+00,0.1,57003,6481456.9,1871797.2,1,158,0,0,0.035,#N/A
1,318,123,150,15,630,-8.074,8.06E-04,2.00E+00,0.1,57183,6481627.9,1871327.4,1,158,0,0,0.035,#N/A
1,318,122,150,16,600.4,-8.149,8.06E-04,2.00E+00,0.1,57182,6481158.1,1871156.4,1,158,0,0,0.035,#N/A
1,318,121,150,17,513.8,-8.223,8.06E-04,2.00E+00,0.1,57181,6480688.3,1870985.4,1,158,0,0,0.035,#N/A
1,318,120,150,18,254.8,-8.298,8.06E-04,2.00E+00,0.1,57180,6480218.4,1870814.4,1,158,0,0,0.035,#N/A
1,287,91,151,1,27.5,215.128,9.07E-03,2.00E+00,5,51571,6461291.6,1880420.3,1,152,0,0,0.035,#N/A
1,287,92,151,2,477.1,212.411,9.07E-03,2.00E+00,5,51572,6461761.4,1880591.3,1,152,0,0,0.035,#N/A
1,288,92,151,3,572.7,208.321,9.07E-03,2.00E+00,5,51752,6461932.4,1880121.5,1,152,0,0,0.035,#N/A
1,289,92,151,4,74.4,206.046,9.07E-03,2.00E+00,5,51932,6462103.4,1879651.6,1,152,0,0,0.035,#N/A
1,289,91,151,5,710.6,202.399,9.07E-03,2.00E+00,5,51931,6461633.6,1879480.6,1,152,0,0,0.035,#N/A
1,290,91,151,6,142.8,196.82,9.07E-03,2.00E+00,5,52111,6461804.6,1879010.8,1,152,0,0,0.035,#N/A
1,290,92,151,7,647.4,193.76,9.07E-03,2.00E+00,5,52112,6462274.4,1879181.8,1,152,0,0,0.035,#N/A
1,290,93,151,8,60.3,191.148,9.07E-03,2.00E+00,5,52113,6462744.3,1879352.8,1,152,0,0,0.035,#N/A
1,291,93,151,9,275.4,186.864,9.07E-03,2.00E+00,5,52293,6462915.3,1878882.9,1,152,0,0,0.035,#N/A
1,291,92,151,10,433.6,185.17,9.07E-03,2.00E+00,5,52292,6462445.4,1878711.9,1,152,0,0,0.035,#N/A
1,291,93,151,11,8.8,183.476,9.07E-03,2.00E+00,5,52293,6462915.3,1878882.9,1,152,0,0,0.035,#N/A
1,292,93,151,12,825.9,180.634,9.07E-03,2.00E+00,5,52473,6463086.3,1878413.1,1,152,0,0,0.035,#N/A
1,292,92,151,13,140.9,177.976,9.07E-03,2.00E+00,5,52472,6462616.5,1878242.1,1,152,0,0,0.035,#N/A
1,293,92,151,14,529.9,173.725,9.07E-03,2.00E+00,5,52652,6462787.5,1877772.2,1,152,0,0,0.035,#N/A
1,294,92,151,15,440.2,170.021,9.07E-03,2.00E+00,5,52832,6462958.5,1877302.4,1,152,0,0,0.035,#N/A
1,294,93,151,16,102.4,166.624,9.07E-03,2.00E+00,5,52833,6463428.3,1877473.4,1,152,0,0,0.035,#N/A
1,295,93,151,17,10.8,166.362,9.07E-03,2.00E+00,5,53013,6463599.3,1877003.6,1,152,0,0,0.035,#N/A
1,295,92,151,18,264.5,165.056,9.07E-03,2.00E+00,5,53012,6463129.5,1876832.5,1,152,0,0,0.035,#N/A
