wellname,time,obsgwl,obsname,weights
W2,3/1/2013,150.169787,w2_24,1
W2,4/1/2013,148.119787,w2_25,1
W2,5/1/2013,145.169787,w2_26,1
W2,2/1/2014,143.669787,w2_27,1
W2,3/1/2014,144.689787,w2_28,1
W2,4/1/2014,145.294787,w2_29,1
W2,5/1/2014,145.129787,w2_30,1
W2,6/1/2014,145.294787,w2_31,1
W2,12/1/2014,146.769787,w2_32,1
W2,1/1/2015,147.719787,w2_33,1
W2,2/1/2015,148.194787,w2_34,1
W2,3/1/2015,149.644787,w2_35,1
W2,4/1/2015,146.549787,w2_36,1
W2,2/1/2016,148.449787,w2_37,1
W2,3/1/2016,153.669787,w2_38,1
W2,4/1/2016,154.069787,w2_39,1
W2,5/1/2016,151.369787,w2_40,1
W2,6/1/2016,147.889787,w2_41,1
W2,9/1/2016,145.869787,w2_42,1
W2,10/1/2016,146.409787,w2_43,1
W2,11/1/2016,146.694787,w2_44,1
W2,12/1/2016,146.269787,w2_45,1
W2,1/1/2017,156.569787,w2_46,1
W2,2/1/2017,159.949787,w2_47,1
W2,3/1/2017,156.5531203,w2_48,1
W2,4/1/2017,154.9031203,w2_49,1
W2,5/1/2017,152.629787,w2_50,1
W2,6/1/2017,150.729787,w2_51,1
W2,7/1/2017,149.149787,w2_52,1
W2,8/1/2017,145.2364537,w2_53,1
W2,5/1/2018,147.569787,w2_54,1
W2,6/1/2018,147.369787,w2_55,1
W2,7/1/2018,144.869787,w2_56,1
W2,1/1/2019,147.694787,w2_57,1
W2,2/1/2019,154.389787,w2_58,1
W2,3/1/2019,159.029787,w2_59,1
W2,4/1/2019,155.569787,w2_60,1
W2,5/1/2019,152.549787,w2_61,1
W2,6/1/2019,150.189787,w2_62,1
W2,7/1/2019,148.819787,w2_63,1
