MFName,time,obscfs,obsname
NapaR_Napa,6/30/1996,42.8,NapaR_Napa 199606
NapaR_Napa,7/31/1996,14,NapaR_Napa 199607
NapaR_Napa,8/31/1996,5.49,NapaR_Napa 199608
NapaR_Napa,9/30/1996,2.84,NapaR_Napa 199609
NapaR_Napa,10/31/1996,2.54,NapaR_Napa 199610
NapaR_Napa,11/30/1996,35.4,NapaR_Napa 199611
NapaR_Napa,12/31/1996,749.8,NapaR_Napa 199612
NapaR_Napa,1/31/1997,2481,NapaR_Napa 199701
NapaR_Napa,2/28/1997,336.3,NapaR_Napa 199702
NapaR_Napa,3/31/1997,97.8,NapaR_Napa 199703
NapaR_Napa,4/30/1997,41,NapaR_Napa 199704
NapaR_Napa,5/31/1997,20.8,NapaR_Napa 199705
NapaR_Napa,6/30/1997,5.96,NapaR_Napa 199706
NapaR_Napa,7/31/1997,1.02,NapaR_Napa 199707
NapaR_Napa,8/31/1997,0.244,NapaR_Napa 199708
NapaR_Napa,9/30/1997,0.201,NapaR_Napa 199709
NapaR_Napa,10/31/1997,0.552,NapaR_Napa 199710
NapaR_Napa,11/30/1997,43,NapaR_Napa 199711
NapaR_Napa,12/31/1997,143.8,NapaR_Napa 199712
NapaR_Napa,1/31/1998,862.2,NapaR_Napa 199801
NapaR_Napa,2/28/1998,3408,NapaR_Napa 199802
NapaR_Napa,3/31/1998,339.7,NapaR_Napa 199803
NapaR_Napa,4/30/1998,273.6,NapaR_Napa 199804
NapaR_Napa,5/31/1998,148.7,NapaR_Napa 199805
NapaR_Napa,6/30/1998,100.5,NapaR_Napa 199806
NapaR_Napa,7/31/1998,23.9,NapaR_Napa 199807
NapaR_Napa,8/31/1998,5.46,NapaR_Napa 199808
NapaR_Napa,9/30/1998,3.05,NapaR_Napa 199809
NapaR_Napa,10/31/1998,2.82,NapaR_Napa 199810
NapaR_Napa,11/30/1998,54.2,NapaR_Napa 199811
NapaR_Napa,12/31/1998,130.7,NapaR_Napa 199812
NapaR_Napa,1/31/1999,122.4,NapaR_Napa 199901
NapaR_Napa,2/28/1999,1276,NapaR_Napa 199902
NapaR_Napa,3/31/1999,517.6,NapaR_Napa 199903
NapaR_Napa,4/30/1999,354.1,NapaR_Napa 199904
NapaR_Napa,5/31/1999,72.2,NapaR_Napa 199905
NapaR_Napa,6/30/1999,26.3,NapaR_Napa 199906
NapaR_Napa,7/31/1999,5.78,NapaR_Napa 199907
NapaR_Napa,8/31/1999,2.73,NapaR_Napa 199908
NapaR_Napa,9/30/1999,0.831,NapaR_Napa 199909
NapaR_Napa,10/31/1999,1.23,NapaR_Napa 199910
NapaR_Napa,11/30/1999,6.68,NapaR_Napa 199911
NapaR_Napa,12/31/1999,7.77,NapaR_Napa 199912
NapaR_Napa,1/31/2000,104.1,NapaR_Napa 200001
NapaR_Napa,2/29/2000,1034,NapaR_Napa 200002
NapaR_Napa,3/31/2000,592.9,NapaR_Napa 200003
NapaR_Napa,4/30/2000,85.1,NapaR_Napa 200004
NapaR_Napa,5/31/2000,40.1,NapaR_Napa 200005
NapaR_Napa,6/30/2000,11,NapaR_Napa 200006
NapaR_Napa,7/31/2000,2.64,NapaR_Napa 200007
NapaR_Napa,8/31/2000,0.324,NapaR_Napa 200008
NapaR_Napa,9/30/2000,0.057,NapaR_Napa 200009
NapaR_Napa,10/31/2000,2.3,NapaR_Napa 200010
NapaR_Napa,11/30/2000,4.6,NapaR_Napa 200011
NapaR_Napa,12/31/2000,6.94,NapaR_Napa 200012
NapaR_Napa,1/31/2001,71.5,NapaR_Napa 200101
NapaR_Napa,2/28/2001,442.4,NapaR_Napa 200102
NapaR_Napa,3/31/2001,305.3,NapaR_Napa 200103
NapaR_Napa,4/30/2001,38.9,NapaR_Napa 200104
NapaR_Napa,5/31/2001,18.4,NapaR_Napa 200105
NapaR_Napa,6/30/2001,4.29,NapaR_Napa 200106
NapaR_Napa,7/31/2001,0.719,NapaR_Napa 200107
NapaR_Napa,8/31/2001,0.04,NapaR_Napa 200108
NapaR_Napa,9/30/2001,0,NapaR_Napa 200109
NapaR_Napa,10/31/2001,0,NapaR_Napa 200110
NapaR_Napa,11/30/2001,65.6,NapaR_Napa 200111
NapaR_Napa,12/31/2001,964,NapaR_Napa 200112
NapaR_Napa,1/31/2002,814.7,NapaR_Napa 200201
NapaR_Napa,2/28/2002,159.2,NapaR_Napa 200202
NapaR_Napa,3/31/2002,212,NapaR_Napa 200203
NapaR_Napa,4/30/2002,65.1,NapaR_Napa 200204
NapaR_Napa,5/31/2002,26.6,NapaR_Napa 200205
NapaR_Napa,6/30/2002,9.36,NapaR_Napa 200206
NapaR_Napa,7/31/2002,1.76,NapaR_Napa 200207
NapaR_Napa,8/31/2002,0,NapaR_Napa 200208
NapaR_Napa,9/30/2002,0,NapaR_Napa 200209
NapaR_Napa,10/31/2002,0,NapaR_Napa 200210
NapaR_Napa,11/30/2002,4.72,NapaR_Napa 200211
NapaR_Napa,12/31/2002,1613,NapaR_Napa 200212
NapaR_Napa,1/31/2003,659.6,NapaR_Napa 200301
NapaR_Napa,2/28/2003,292.7,NapaR_Napa 200302
NapaR_Napa,3/31/2003,252.1,NapaR_Napa 200303
NapaR_Napa,4/30/2003,249.8,NapaR_Napa 200304
NapaR_Napa,5/31/2003,278.8,NapaR_Napa 200305
NapaR_Napa,6/30/2003,33.5,NapaR_Napa 200306
NapaR_Napa,7/31/2003,7.4,NapaR_Napa 200307
NapaR_Napa,8/31/2003,1.77,NapaR_Napa 200308
NapaR_Napa,9/30/2003,0.133,NapaR_Napa 200309
NapaR_Napa,10/31/2003,0,NapaR_Napa 200310
NapaR_Napa,11/30/2003,3.59,NapaR_Napa 200311
NapaR_Napa,12/31/2003,576.7,NapaR_Napa 200312
NapaR_Napa,1/31/2004,474.8,NapaR_Napa 200401
NapaR_Napa,2/29/2004,1401,NapaR_Napa 200402
NapaR_Napa,3/31/2004,260.4,NapaR_Napa 200403
NapaR_Napa,4/30/2004,52.2,NapaR_Napa 200404
NapaR_Napa,5/31/2004,24.7,NapaR_Napa 200405
NapaR_Napa,6/30/2004,8.88,NapaR_Napa 200406
NapaR_Napa,7/31/2004,2.29,NapaR_Napa 200407
NapaR_Napa,8/31/2004,0.243,NapaR_Napa 200408
NapaR_Napa,9/30/2004,0.034,NapaR_Napa 200409
NapaR_Napa,10/31/2004,3.64,NapaR_Napa 200410
NapaR_Napa,11/30/2004,8.51,NapaR_Napa 200411
NapaR_Napa,12/31/2004,519.9,NapaR_Napa 200412
NapaR_Napa,1/31/2005,721.3,NapaR_Napa 200501
NapaR_Napa,2/28/2005,398.6,NapaR_Napa 200502
NapaR_Napa,3/31/2005,697.4,NapaR_Napa 200503
NapaR_Napa,4/30/2005,278.4,NapaR_Napa 200504
NapaR_Napa,5/31/2005,265.8,NapaR_Napa 200505
NapaR_Napa,6/30/2005,62.4,NapaR_Napa 200506
NapaR_Napa,7/31/2005,16.2,NapaR_Napa 200507
NapaR_Napa,8/31/2005,4.18,NapaR_Napa 200508
NapaR_Napa,9/30/2005,1.15,NapaR_Napa 200509
NapaR_Napa,10/31/2005,0.019,NapaR_Napa 200510
NapaR_Napa,11/30/2005,3.17,NapaR_Napa 200511
NapaR_Napa,12/31/2005,1407,NapaR_Napa 200512
NapaR_Napa,1/31/2006,1272,NapaR_Napa 200601
NapaR_Napa,2/28/2006,544.9,NapaR_Napa 200602
NapaR_Napa,3/31/2006,1394,NapaR_Napa 200603
NapaR_Napa,4/30/2006,1205,NapaR_Napa 200604
NapaR_Napa,5/31/2006,118.6,NapaR_Napa 200605
NapaR_Napa,6/30/2006,36,NapaR_Napa 200606
NapaR_Napa,7/31/2006,11.5,NapaR_Napa 200607
NapaR_Napa,8/31/2006,2.8,NapaR_Napa 200608
NapaR_Napa,9/30/2006,0.632,NapaR_Napa 200609
NapaR_Napa,10/31/2006,0.435,NapaR_Napa 200610
NapaR_Napa,11/30/2006,4.15,NapaR_Napa 200611
NapaR_Napa,12/31/2006,61,NapaR_Napa 200612
NapaR_Napa,1/31/2007,27.4,NapaR_Napa 200701
NapaR_Napa,2/28/2007,311.2,NapaR_Napa 200702
NapaR_Napa,3/31/2007,101.7,NapaR_Napa 200703
NapaR_Napa,4/30/2007,29.6,NapaR_Napa 200704
NapaR_Napa,5/31/2007,18.7,NapaR_Napa 200705
NapaR_Napa,6/30/2007,10.1,NapaR_Napa 200706
NapaR_Napa,7/31/2007,1.49,NapaR_Napa 200707
NapaR_Napa,8/31/2007,0.186,NapaR_Napa 200708
NapaR_Napa,9/30/2007,0.022,NapaR_Napa 200709
NapaR_Napa,10/31/2007,0.014,NapaR_Napa 200710
NapaR_Napa,11/30/2007,0.012,NapaR_Napa 200711
NapaR_Napa,12/31/2007,19.1,NapaR_Napa 200712
NapaR_Napa,1/31/2008,673.5,NapaR_Napa 200801
NapaR_Napa,2/29/2008,519.3,NapaR_Napa 200802
NapaR_Napa,3/31/2008,104,NapaR_Napa 200803
NapaR_Napa,4/30/2008,31.1,NapaR_Napa 200804
NapaR_Napa,5/31/2008,16.2,NapaR_Napa 200805
NapaR_Napa,6/30/2008,4.62,NapaR_Napa 200806
NapaR_Napa,7/31/2008,0.726,NapaR_Napa 200807
NapaR_Napa,8/31/2008,0.054,NapaR_Napa 200808
NapaR_Napa,9/30/2008,0.004,NapaR_Napa 200809
NapaR_Napa,10/31/2008,0,NapaR_Napa 200810
NapaR_Napa,11/30/2008,0.825,NapaR_Napa 200811
NapaR_Napa,12/31/2008,10.7,NapaR_Napa 200812
NapaR_Napa,1/31/2009,5.56,NapaR_Napa 200901
NapaR_Napa,2/28/2009,617.8,NapaR_Napa 200902
NapaR_Napa,3/31/2009,341.7,NapaR_Napa 200903
NapaR_Napa,4/30/2009,38.4,NapaR_Napa 200904
NapaR_Napa,5/31/2009,42.1,NapaR_Napa 200905
NapaR_Napa,6/30/2009,10.6,NapaR_Napa 200906
NapaR_Napa,7/31/2009,1.74,NapaR_Napa 200907
NapaR_Napa,8/31/2009,0.12,NapaR_Napa 200908
NapaR_Napa,9/30/2009,0,NapaR_Napa 200909
NapaR_Napa,10/31/2009,3.51,NapaR_Napa 200910
NapaR_Napa,11/30/2009,0.75,NapaR_Napa 200911
NapaR_Napa,12/31/2009,9.96,NapaR_Napa 200912
NapaR_Napa,1/31/2010,678.2,NapaR_Napa 201001
NapaR_Napa,2/28/2010,431.8,NapaR_Napa 201002
NapaR_Napa,3/31/2010,419.5,NapaR_Napa 201003
NapaR_Napa,4/30/2010,451.3,NapaR_Napa 201004
NapaR_Napa,5/31/2010,86.2,NapaR_Napa 201005
NapaR_Napa,6/30/2010,30.7,NapaR_Napa 201006
NapaR_Napa,7/31/2010,9.63,NapaR_Napa 201007
NapaR_Napa,8/31/2010,3.34,NapaR_Napa 201008
NapaR_Napa,9/30/2010,0.261,NapaR_Napa 201009
NapaR_Napa,10/31/2010,12.3,NapaR_Napa 201010
NapaR_Napa,11/30/2010,21.7,NapaR_Napa 201011
NapaR_Napa,12/31/2010,538.3,NapaR_Napa 201012
NapaR_Napa,1/31/2011,278.4,NapaR_Napa 201101
NapaR_Napa,2/28/2011,641.6,NapaR_Napa 201102
NapaR_Napa,3/31/2011,1733,NapaR_Napa 201103
NapaR_Napa,4/30/2011,236.1,NapaR_Napa 201104
NapaR_Napa,5/31/2011,69.2,NapaR_Napa 201105
NapaR_Napa,6/30/2011,60.9,NapaR_Napa 201106
NapaR_Napa,7/31/2011,16.2,NapaR_Napa 201107
NapaR_Napa,8/31/2011,5.35,NapaR_Napa 201108
NapaR_Napa,9/30/2011,2.15,NapaR_Napa 201109
NapaR_Napa,10/31/2011,3.9,NapaR_Napa 201110
NapaR_Napa,11/30/2011,5.33,NapaR_Napa 201111
NapaR_Napa,12/31/2011,5.17,NapaR_Napa 201112
NapaR_Napa,1/31/2012,98.4,NapaR_Napa 201201
NapaR_Napa,2/29/2012,21.7,NapaR_Napa 201202
NapaR_Napa,3/31/2012,621,NapaR_Napa 201203
NapaR_Napa,4/30/2012,310.1,NapaR_Napa 201204
NapaR_Napa,5/31/2012,52.1,NapaR_Napa 201205
NapaR_Napa,6/30/2012,15,NapaR_Napa 201206
NapaR_Napa,7/31/2012,4.7,NapaR_Napa 201207
NapaR_Napa,8/31/2012,0.381,NapaR_Napa 201208
NapaR_Napa,9/30/2012,0,NapaR_Napa 201209
NapaR_Napa,10/31/2012,0,NapaR_Napa 201210
